(4026593280, 214745088, 1377988608)
(4026593280, 2219067528, 1377988608)
(4026593280, 107372544, 1377988608)
(4026593280, 608453154, 1377988608)
(1352683680, 1284276288, 1377988608)
(1352683680, 3288598728, 1377988608)
(1352683680, 1176903744, 1377988608)
(1352683680, 1677984354, 1377988608)
(1509972480, 1221362688, 1377988608)
(1509972480, 3225685128, 1377988608)
(1509972480, 1113990144, 1377988608)
(1509972480, 1615070754, 1377988608)
(1342853130, 2147765448, 1377988608)
(1342853130, 143443008, 1377988608)
(1342853130, 537151074, 1377988608)
(1342853130, 36070464, 1377988608)
