(673720360, 1280082048, 2755699776, 1142973954)
(673720360, 1280082048, 3223633956, 541327974)
(673720360, 1280082048, 1619288196, 40247364)
(673720360, 1280082048, 8520320, 1650475584)
(673720360, 1280082048, 2147648000, 1617051714)
(673720360, 1280082048, 1151362176, 641868864)
(673720360, 1280082048, 3825255456, 73401954)
(673720360, 1280082048, 2154078276, 1610899974)
(673720360, 1280082048, 549716196, 1109803044)
(673720360, 1280082048, 2755691616, 1142965794)
(673720360, 1280082048, 81798336, 1711432704)
(673720360, 1280082048, 1619280036, 40239204)
(673720360, 1280082048, 3223642116, 541336134)
(673720360, 67422408, 2181071360, 1650475074)
(673720360, 67422408, 3825263616, 73410114)
(673720360, 67422408, 1151354016, 641860704)
(673720360, 67422408, 41943680, 1617052224)
(673720360, 67422408, 549724356, 1109811204)
(673720360, 67422408, 2154070116, 1610891814)
(673720360, 67422408, 81790176, 1711424544)
(673720360, 67422408, 2755699776, 1142973954)
(673720360, 67422408, 3223633956, 541327974)
(673720360, 67422408, 1619288196, 40247364)
(673720360, 67422408, 8520320, 1650475584)
(673720360, 67422408, 2147648000, 1617051714)
(673720360, 67422408, 81798336, 1711432704)
(673720360, 67422408, 2755691616, 1142965794)
(673720360, 67422408, 3223642116, 541336134)
(673720360, 67422408, 1619280036, 40239204)
(673720360, 67422408, 3825255456, 73401954)
(673720360, 67422408, 1151362176, 641868864)
(673720360, 67422408, 549716196, 1109803044)
(673720360, 67422408, 2154078276, 1610899974)
(673720360, 2358001728, 2181071360, 1650475074)
(673720360, 2358001728, 3825263616, 73410114)
(673720360, 2358001728, 1151354016, 641860704)
(673720360, 2358001728, 41943680, 1617052224)
(673720360, 2358001728, 549724356, 1109811204)
(673720360, 2358001728, 2154070116, 1610891814)
(673720360, 2358001728, 81790176, 1711424544)
(673720360, 2358001728, 2755699776, 1142973954)
(673720360, 2358001728, 3223633956, 541327974)
(673720360, 2358001728, 1619288196, 40247364)
(673720360, 2358001728, 2147648000, 1617051714)
(673720360, 2358001728, 8520320, 1650475584)
(673720360, 2358001728, 2220926016, 1677747714)
(673720360, 2358001728, 616563936, 1176650784)
(673720360, 2358001728, 1084514436, 575021124)
(673720360, 2358001728, 3758407716, 6554214)
(673720360, 2358001728, 1686127776, 107086944)
(673720360, 2358001728, 3290489856, 608183874)
(673720360, 2358001728, 2688843876, 1076118054)
(673720360, 2358001728, 14950596, 1644584964)
(673720360, 1717960704, 2181071360, 75776192)
(673720360, 1717960704, 1308642816, 75776192)
(673720360, 1717960704, 1141523466, 75776192)
(673720360, 1717960704, 41943680, 75776192)
(673720360, 1717960704, 38535756, 3360197644)
(673720360, 1717960704, 138807366, 3360197644)
(673720360, 1717960704, 239078976, 75776192)
(673720360, 1717960704, 71959626, 75776192)
(673720360, 1717960704, 1108099596, 3360197644)
(673720360, 1717960704, 1208371206, 3360197644)
(673720360, 1717960704, 2147648000, 75776192)
(673720360, 1717960704, 8520320, 75776192)
(673720360, 1717960704, 138825216, 75776192)
(673720360, 1717960704, 38552586, 75776192)
(673720360, 1717960704, 1141506636, 3360197644)
(673720360, 1717960704, 1308624966, 3360197644)
(673720360, 1717960704, 1208356416, 75776192)
(673720360, 1717960704, 1108083786, 75776192)
(673720360, 1717960704, 71975436, 3360197644)
(673720360, 1717960704, 239093766, 3360197644)
(673720360, 1145315874, 2181071360, 2349647944)
(673720360, 1145315874, 1308642816, 2349647944)
(673720360, 1145315874, 1141523466, 2349647944)
(673720360, 1145315874, 41943680, 2349647944)
(673720360, 1145315874, 38535756, 1086325892)
(673720360, 1145315874, 138807366, 1086325892)
(673720360, 1145315874, 239078976, 2349647944)
(673720360, 1145315874, 71959626, 2349647944)
(673720360, 1145315874, 1108099596, 1086325892)
(673720360, 1145315874, 1208371206, 1086325892)
(673720360, 1145315874, 2181070850, 2349647944)
(673720360, 1145315874, 41943170, 2349647944)
(673720360, 1145315874, 172248066, 2349647944)
(673720360, 1145315874, 5129736, 2349647944)
(673720360, 1145315874, 1174929486, 1086325892)
(673720360, 1145315874, 1275202116, 1086325892)
(673720360, 1145315874, 1241779266, 2349647944)
(673720360, 1145315874, 1074660936, 2349647944)
(673720360, 1145315874, 105398286, 1086325892)
(673720360, 1145315874, 205670916, 1086325892)
(673720360, 101081184, 2181071360, 1288439944)
(673720360, 101081184, 1308642816, 1288439944)
(673720360, 101081184, 1141523466, 1288439944)
(673720360, 101081184, 41943680, 1288439944)
(673720360, 101081184, 38535756, 2147533892)
(673720360, 101081184, 138807366, 2147533892)
(673720360, 101081184, 239078976, 1288439944)
(673720360, 101081184, 71959626, 1288439944)
(673720360, 101081184, 1108099596, 2147533892)
(673720360, 101081184, 1208371206, 2147533892)
(673720360, 101081184, 2147648000, 1288439944)
(673720360, 101081184, 8520320, 1288439944)
(673720360, 101081184, 1208356416, 1288439944)
(673720360, 101081184, 1108083786, 1288439944)
(673720360, 101081184, 71975436, 2147533892)
(673720360, 101081184, 239093766, 2147533892)
(673720360, 101081184, 138825216, 1288439944)
(673720360, 101081184, 38552586, 1288439944)
(673720360, 101081184, 1141506636, 2147533892)
(673720360, 101081184, 1308624966, 2147533892)
(673720360, 606356034, 2181071360, 3292823552)
(673720360, 606356034, 1308642816, 3292823552)
(673720360, 606356034, 1141523466, 3292823552)
(673720360, 606356034, 41943680, 3292823552)
(673720360, 606356034, 38535756, 143150284)
(673720360, 606356034, 138807366, 143150284)
(673720360, 606356034, 239078976, 3292823552)
(673720360, 606356034, 71959626, 3292823552)
(673720360, 606356034, 1108099596, 143150284)
(673720360, 606356034, 1208371206, 143150284)
(673720360, 606356034, 2181070850, 3292823552)
(673720360, 606356034, 41943170, 3292823552)
(673720360, 606356034, 1241779266, 3292823552)
(673720360, 606356034, 1074660936, 3292823552)
(673720360, 606356034, 105398286, 143150284)
(673720360, 606356034, 205670916, 143150284)
(673720360, 606356034, 172248066, 3292823552)
(673720360, 606356034, 5129736, 3292823552)
(673720360, 606356034, 1174929486, 143150284)
(673720360, 606356034, 1275202116, 143150284)
(673720360, 1179000864, 2181071360, 210520264)
(673720360, 1179000864, 1308642816, 210520264)
(673720360, 1179000864, 1141523466, 210520264)
(673720360, 1179000864, 41943680, 210520264)
(673720360, 1179000864, 38535756, 3225453572)
(673720360, 1179000864, 138807366, 3225453572)
(673720360, 1179000864, 239078976, 210520264)
(673720360, 1179000864, 71959626, 210520264)
(673720360, 1179000864, 1108099596, 3225453572)
(673720360, 1179000864, 1208371206, 3225453572)
(673720360, 1179000864, 2147648000, 210520264)
(673720360, 1179000864, 8520320, 210520264)
(673720360, 1179000864, 138825216, 210520264)
(673720360, 1179000864, 38552586, 210520264)
(673720360, 1179000864, 1141506636, 3225453572)
(673720360, 1179000864, 1308624966, 3225453572)
(673720360, 1179000864, 1208356416, 210520264)
(673720360, 1179000864, 1108083786, 210520264)
(673720360, 1179000864, 71975436, 3225453572)
(673720360, 1179000864, 239093766, 3225453572)
(673720360, 1684275714, 2181071360, 2214903872)
(673720360, 1684275714, 1308642816, 2214903872)
(673720360, 1684275714, 1141523466, 2214903872)
(673720360, 1684275714, 41943680, 2214903872)
(673720360, 1684275714, 38535756, 1221069964)
(673720360, 1684275714, 138807366, 1221069964)
(673720360, 1684275714, 239078976, 2214903872)
(673720360, 1684275714, 71959626, 2214903872)
(673720360, 1684275714, 1108099596, 1221069964)
(673720360, 1684275714, 1208371206, 1221069964)
