(3233857728, 3221274624, 3932831936)
(3233857728, 1778412032, 3932831936)
(3233857728, 1082146944, 3932831936)
(3233857728, 1076510762, 3932831936)
(3233857728, 575152712, 3932831936)
(3233857728, 140642402, 3932831936)
(3233857728, 174066272, 3932831936)
(3233857728, 541728842, 3932831936)
(3233857728, 1109934632, 3932831936)
(3233857728, 1744988162, 3932831936)
(1212696648, 2214626304, 3932831936)
(1212696648, 771763712, 3932831936)
(1212696648, 75498624, 3932831936)
(1212696648, 69862442, 3932831936)
(1212696648, 571220492, 3932831936)
(1212696648, 136710182, 3932831936)
(1212696648, 236981792, 3932831936)
(1212696648, 604644362, 3932831936)
(1212696648, 36438572, 3932831936)
(1212696648, 671492102, 3932831936)
(1616928864, 2415955968, 3932831936)
(1616928864, 973093376, 3932831936)
(1616928864, 276828288, 3932831936)
(1616928864, 271192106, 3932831936)
(1616928864, 839397896, 3932831936)
(1616928864, 404887586, 3932831936)
(1616928864, 170920496, 3932831936)
(1616928864, 538583066, 3932831936)
(1616928864, 37225016, 3932831936)
(1616928864, 672278546, 3932831936)
(1111638594, 2113961472, 3932831936)
(1111638594, 3556824064, 3932831936)
(1111638594, 1412060202, 3932831936)
(1111638594, 1417696384, 3932831936)
(1111638594, 281284804, 3932831936)
(1111638594, 2420412484, 3932831936)
(1111638594, 80741584, 3932831936)
(1111638594, 2219869264, 3932831936)
(1111638594, 3222585364, 3932831936)
(1111638594, 1083457684, 3932831936)
