(2852170240, 3435921408, 1623220416, 143130624)
(2852170240, 3435921408, 2684379328, 3360161792)
(2852170240, 3435921408, 1112031816, 2147501124)
(2852170240, 3435921408, 1212678144, 2315257356)
(2852170240, 3435921408, 109315716, 2717935172)
(2852170240, 3435921408, 612647496, 2147492488)
(2852170240, 3435921408, 1615332996, 2717909128)
(2852170240, 3435921408, 604790976, 1279524864)
(2852170240, 3435921408, 109331016, 2717917832)
(2852170240, 3435921408, 1112016516, 2147483784)
(2852170240, 3435921408, 1615348296, 2717926468)
(2852170240, 3435921408, 612632196, 2147509828)
(2852170240, 3435921408, 3225944064, 33555980)
(2852170240, 3435921408, 339513392, 2357460992)
(2852170240, 1145342088, 1623220416, 143130624)
(2852170240, 1145342088, 3762299008, 2282242112)
(2852170240, 1145342088, 1112031816, 3292790784)
(2852170240, 1145342088, 134758464, 2382627336)
(2852170240, 1145342088, 109315716, 3863224832)
(2852170240, 1145342088, 101474496, 2147492488)
(2852170240, 1145342088, 1119888396, 2717909128)
(2852170240, 1145342088, 101466816, 2147483784)
(2852170240, 1145342088, 1615340676, 134235204)
(2852170240, 1145342088, 1119880716, 2717917832)
(2852170240, 1145342088, 1112039496, 3292799488)
(2852170240, 1145342088, 109323396, 3863216128)
(2852170240, 1145342088, 2148024384, 100925960)
(2852170240, 1145342088, 272143412, 2290091012)
(2852170240, 202162368, 1623220416, 2450675286)
(2852170240, 202162368, 10535008, 42075654)
(2852170240, 202162368, 109315716, 2452641396)
(2852170240, 202162368, 33719942, 2113760)
(2852170240, 202162368, 1648895620, 2426015762)
(2852170240, 202162368, 4032311312, 35653164)
(2852170240, 202162368, 36210212, 671810)
(2852170240, 2223261768, 1623220416, 3595964946)
(2852170240, 2223261768, 1088454688, 109445634)
(2852170240, 2223261768, 109315716, 3597931056)
(2852170240, 2223261768, 101089922, 1080033440)
(2852170240, 2223261768, 638345920, 2426015762)
(2852170240, 2223261768, 2954391632, 103023144)
(2852170240, 2223261768, 103580192, 1078591490)
(2852170240, 13421568, 1623220416, 2722391552)
(2852170240, 13421568, 3221225664, 42206720)
(2852170240, 13421568, 604775436, 2151957504)
(2852170240, 13421568, 109315716, 3288334404)
(2852170240, 13421568, 2189690368, 1073742016)
(2852170240, 13421568, 1611400896, 2726821888)
(2852170240, 13421568, 616579596, 2156405248)
(2852170240, 13421568, 1611408576, 2726830592)
(2852170240, 13421568, 1115948616, 2147483784)
(2852170240, 13421568, 616587276, 2156396544)
(2852170240, 13421568, 1623212736, 2722382848)
(2852170240, 13421568, 604767756, 2151966208)
(2852170240, 13421568, 1207959744, 2323908096)
(2852170240, 13421568, 1343393882, 3355443392)
(2852170240, 2286175368, 1623220416, 3858768452)
(2852170240, 2286175368, 2151694464, 109052420)
(2852170240, 2286175368, 604775436, 3288334404)
(2852170240, 2286175368, 109315716, 2151957504)
(2852170240, 2286175368, 2256536068, 4210816)
(2852170240, 2286175368, 1115956296, 2726821888)
(2852170240, 2286175368, 105406596, 2156405248)
(2852170240, 2286175368, 1619272776, 2156396544)
(2852170240, 2286175368, 608723076, 2726830592)
(2852170240, 2286175368, 113263116, 2147483784)
(2852170240, 2286175368, 1119903936, 3288343108)
(2852170240, 2286175368, 101458956, 3858759748)
(2852170240, 2286175368, 138428544, 2390753796)
(2852170240, 2286175368, 273862682, 2285912192)
(2852170240, 3222015168, 1623220416, 4094832726)
(2852170240, 3222015168, 1621139552, 75628550)
(2852170240, 3222015168, 109315716, 4096798836)
(2852170240, 3222015168, 67272838, 1612718304)
(2852170240, 3222015168, 1652827720, 2419069112)
(2852170240, 3222015168, 1610784842, 69206060)
(2852170240, 3222015168, 2450789912, 1611276354)
(2852170240, 1216644168, 1623220416, 2958455826)
