(2290649224, 4278190080, 2139127936)
(2290649224, 251719680, 2139127936)
(2290649224, 2768263680, 2139127936)
(2290649224, 3271572480, 2139127936)
(2290649224, 1761646080, 2139127936)
(2290649224, 267386880, 2139127936)
(2290649224, 251658480, 2139127936)
(2290649224, 2774138880, 2139127936)
(2290649224, 2768240730, 2139127936)
(2290649224, 3275489280, 2139127936)
(2290649224, 3271557180, 2139127936)
(2290649224, 1771438080, 2139127936)
(2290649224, 1761607830, 2139127936)
(2290649224, 2155905152, 2139127936)
(2290649224, 1887465600, 2139127936)
(2290649224, 1886421120, 2139127936)
(2290649224, 2154852480, 2139127936)
(2290649224, 1376277000, 2139127936)
(2290649224, 1381107720, 2139127936)
(2290649224, 139612680, 2139127936)
(2290649224, 872952840, 2139127936)
(2290649224, 875825160, 2139127936)
(2290649224, 137638920, 2139127936)
(2290649224, 377493120, 2139127936)
(2290649224, 370573440, 2139127936)
(2290649224, 2148931200, 2139127936)
(2290649224, 1996523520, 2139127936)
(2290649224, 2264954880, 2139127936)
(2290649224, 755028480, 2139127936)
(2290649224, 1258337280, 2139127936)
(2290649224, 3774881280, 2139127936)
(2290649224, 142608512, 2139127936)
(2290649224, 141559920, 2139127936)
(2290649224, 2152890450, 2139127936)
(2290649224, 2150924340, 2139127936)
(2290649224, 135661590, 2139127936)
(2290649224, 2005401600, 2139127936)
(2290649224, 2272788480, 2139127936)
(2290649224, 768737280, 2139127936)
(2290649224, 1270087680, 2139127936)
(2290649224, 3776839680, 2139127936)
(2290649224, 134774912, 2139127936)
(2290649224, 134770800, 2139127936)
(2290649224, 2155893330, 2139127936)
(2290649224, 2155885620, 2139127936)
(2290649224, 134747670, 2139127936)
(2290649224, 8943360, 2139127936)
(2290649224, 7898880, 2139127936)
(2290649224, 13774080, 2139127936)
(2290649224, 11815680, 2139127936)
(2290649224, 2023680, 2139127936)
(2290649224, 2148010112, 2139127936)
(2290649224, 1879574640, 2139127936)
(2290649224, 1384153170, 2139127936)
(2290649224, 880836660, 2139127936)
(2290649224, 369625110, 2139127936)
(2694881440, 4278190080, 2139127936)
(2694881440, 855690240, 2139127936)
(2694881440, 2566940160, 2139127936)
(2694881440, 3271572480, 2139127936)
(2694881440, 1761646080, 2139127936)
(2694881440, 869007360, 2139127936)
(2694881440, 855638220, 2139127936)
(2694881440, 2573598720, 2139127936)
(2694881440, 2566914150, 2139127936)
(2694881440, 3275489280, 2139127936)
(2694881440, 3271557180, 2139127936)
(2694881440, 1771438080, 2139127936)
(2694881440, 1761607830, 2139127936)
(2694881440, 2155905152, 2139127936)
(2694881440, 1283476608, 2139127936)
(2694881440, 1280082048, 2139127936)
(2694881440, 2152483968, 2139127936)
(2694881440, 1176520224, 2139127936)
(2694881440, 1179000864, 2139127936)
(2694881440, 541476384, 2139127936)
(2694881440, 471866400, 2139127936)
(2694881440, 471605280, 2139127936)
(2694881440, 538713120, 2139127936)
(2694881440, 377493120, 2139127936)
(2694881440, 370573440, 2139127936)
(2694881440, 2148931200, 2139127936)
(2694881440, 1593876480, 2139127936)
(2694881440, 2466278400, 2139127936)
(2694881440, 956352000, 2139127936)
(2694881440, 1660984320, 2139127936)
(2694881440, 3372234240, 2139127936)
(2694881440, 545267840, 2139127936)
(2694881440, 541859916, 2139127936)
(2694881440, 2152104006, 2139127936)
(2694881440, 2149351452, 2139127936)
(2694881440, 538320918, 2139127936)
(2694881440, 1604321280, 2139127936)
(2694881440, 2473328640, 2139127936)
(2694881440, 969277440, 2139127936)
(2694881440, 1671168000, 2139127936)
(2694881440, 3375759360, 2139127936)
(2694881440, 539000960, 2139127936)
(2694881440, 538987596, 2139127936)
(2694881440, 2155890246, 2139127936)
(2694881440, 2155879452, 2139127936)
(2694881440, 538973718, 2139127936)
(2694881440, 10510080, 2139127936)
(2694881440, 7115520, 2139127936)
(2694881440, 12990720, 2139127936)
(2694881440, 10248960, 2139127936)
(2694881440, 3590400, 2139127936)
