(34952, 61440, 2184)
(34952, 20640, 2184)
(34952, 12480, 2184)
(34952, 36960, 2184)
(34952, 23040, 2184)
(34952, 20490, 2184)
(34952, 4680, 2184)
(34952, 6210, 2184)
(34952, 15360, 2184)
(34952, 5160, 2184)
(34952, 12300, 2184)
(34952, 6180, 2184)
(34952, 38400, 2184)
(34952, 5250, 2184)
(34952, 4740, 2184)
(34952, 36870, 2184)
(34952, 32896, 2184)
(34952, 28800, 2184)
(34952, 53280, 2184)
(34952, 45120, 2184)
(34952, 4320, 2184)
(34952, 21000, 2184)
(34952, 22530, 2184)
(34952, 6720, 2184)
(34952, 4170, 2184)
(34952, 13320, 2184)
(34952, 7200, 2184)
(34952, 14340, 2184)
(34952, 4140, 2184)
(34952, 5760, 2184)
(34952, 37890, 2184)
(34952, 37380, 2184)
(34952, 4230, 2184)
(34952, 34816, 2184)
(34952, 30720, 2184)
(34952, 53760, 2184)
(34952, 46080, 2184)
(34952, 7680, 2184)
(34952, 20520, 2184)
(34952, 20610, 2184)
(34952, 5280, 2184)
(34952, 5130, 2184)
(34952, 12360, 2184)
(34952, 4800, 2184)
(34952, 12420, 2184)
(34952, 4620, 2184)
(34952, 6240, 2184)
(34952, 36930, 2184)
(34952, 36900, 2184)
(34952, 6150, 2184)
(34952, 2176, 2184)
(34952, 2160, 2184)
(34952, 720, 2184)
(34952, 1200, 2184)
(34952, 3600, 2184)
(34952, 8280, 2184)
(34952, 32850, 2184)
(34952, 42000, 2184)
(34952, 1050, 2184)
(34952, 16440, 2184)
(34952, 49680, 2184)
(34952, 32820, 2184)
(34952, 540, 2184)
(34952, 26640, 2184)
(34952, 16530, 2184)
(34952, 8340, 2184)
(34952, 2070, 2184)
(41120, 52224, 2184)
(41120, 17544, 2184)
(41120, 3264, 2184)
(41120, 33864, 2184)
(41120, 26112, 2184)
(41120, 17442, 2184)
(41120, 1632, 2184)
(41120, 9282, 2184)
(41120, 15360, 2184)
(41120, 5160, 2184)
(41120, 12300, 2184)
(41120, 6180, 2184)
(41120, 38400, 2184)
(41120, 5250, 2184)
(41120, 4740, 2184)
(41120, 36870, 2184)
(41120, 19584, 2184)
(41120, 50184, 2184)
(41120, 35904, 2184)
(41120, 1224, 2184)
(41120, 17952, 2184)
(41120, 25602, 2184)
(41120, 9792, 2184)
(41120, 1122, 2184)
(41120, 7200, 2184)
(41120, 13320, 2184)
(41120, 4140, 2184)
(41120, 14340, 2184)
(41120, 5760, 2184)
(41120, 37890, 2184)
(41120, 37380, 2184)
(41120, 4230, 2184)
(41120, 40960, 2184)
(41120, 27648, 2184)
(41120, 50688, 2184)
(41120, 39936, 2184)
(41120, 13824, 2184)
(41120, 17448, 2184)
(41120, 17538, 2184)
(41120, 5256, 2184)
(41120, 5154, 2184)
(41120, 8320, 2184)
(41120, 8268, 2184)
(41120, 708, 2184)
(41120, 4236, 2184)
(41120, 12804, 2184)
(41120, 2148, 2184)
(41120, 32838, 2184)
(41120, 38916, 2184)
(41120, 4134, 2184)
(41120, 3168, 2184)
(41120, 1728, 2184)
(41120, 3216, 2184)
(41120, 1584, 2184)
(41120, 9288, 2184)
(41120, 33858, 2184)
(41120, 33816, 2184)
(41120, 9234, 2184)
(41120, 16428, 2184)
(41120, 49668, 2184)
(41120, 32796, 2184)
(41120, 564, 2184)
(41120, 26628, 2184)
(41120, 16518, 2184)
(41120, 2196, 2184)
(41120, 8214, 2184)
(10280, 52224, 2184)
(10280, 17544, 2184)
(10280, 3264, 2184)
(10280, 33864, 2184)
(10280, 26112, 2184)
(10280, 17442, 2184)
(10280, 1632, 2184)
(10280, 9282, 2184)
(10280, 61440, 2184)
(10280, 20640, 2184)
(10280, 12480, 2184)
(10280, 36960, 2184)
(10280, 23040, 2184)
(10280, 20490, 2184)
(10280, 4680, 2184)
(10280, 6210, 2184)
