(1352683680, 1284276288, 2720169984)
(1352683680, 3288598728, 2720169984)
(1352683680, 1176903744, 2720169984)
(1352683680, 1677984354, 2720169984)
(817901760, 214745088, 2720169984)
(817901760, 2219067528, 2720169984)
(817901760, 642138144, 2720169984)
(817901760, 73687554, 2720169984)
(2422247520, 1284276288, 2720169984)
(2422247520, 3288598728, 2720169984)
(2422247520, 1711669344, 2720169984)
(2422247520, 1143218754, 2720169984)
(1509972480, 1221362688, 2720169984)
(1509972480, 3225685128, 2720169984)
(1509972480, 1113990144, 2720169984)
(1509972480, 1615070754, 2720169984)
(1342853130, 2147765448, 2720169984)
(1342853130, 143443008, 2720169984)
(1342853130, 537151074, 2720169984)
(1342853130, 36070464, 2720169984)
(306713160, 3225685128, 2720169984)
(306713160, 1221362688, 2720169984)
(306713160, 1648755744, 2720169984)
(306713160, 1080305154, 2720169984)
(406984770, 143443008, 2720169984)
(406984770, 2147765448, 2720169984)
(406984770, 2385474, 2720169984)
(406984770, 570836064, 2720169984)
(1006648320, 214745088, 2720169984)
(1006648320, 2219067528, 2720169984)
(1006648320, 610681344, 2720169984)
(1006648320, 105144354, 2720169984)
(338170920, 3288598728, 2720169984)
(338170920, 1284276288, 2720169984)
(338170920, 1680212544, 2720169984)
(338170920, 1174675554, 2720169984)
(806105100, 3221228748, 2720169984)
(806105100, 1216906308, 2720169984)
(806105100, 1073882724, 2720169984)
(806105100, 1646265414, 2720169984)
(405018660, 147375108, 2720169984)
(405018660, 2151697548, 2720169984)
(405018660, 4351524, 2720169984)
(405018660, 576734214, 2720169984)
(2516620800, 1221362688, 2720169984)
(2516620800, 3225685128, 2720169984)
(2516620800, 1617298944, 2720169984)
(2516620800, 1111761954, 2720169984)
(344069250, 143443008, 2720169984)
(344069250, 2147765448, 2720169984)
(344069250, 33842274, 2720169984)
(344069250, 539379264, 2720169984)
(310645380, 210288708, 2720169984)
(310645380, 2214611148, 2720169984)
(310645380, 67265124, 2720169984)
(310645380, 639647814, 2720169984)
(2416349190, 1288208388, 2720169984)
(2416349190, 3292530828, 2720169984)
(2416349190, 1717567494, 2720169984)
(2416349190, 1145184804, 2720169984)
