(3435921408, 1352683680, 680042496)
(3435921408, 1509972480, 680042496)
(3435921408, 1342853130, 680042496)
(1145342088, 1352683680, 680042496)
(1145342088, 1509972480, 680042496)
(1145342088, 1342853130, 680042496)
(202162368, 817901760, 680042496)
(202162368, 2422247520, 680042496)
(202162368, 306713160, 680042496)
(202162368, 406984770, 680042496)
(2223261768, 817901760, 680042496)
(2223261768, 2422247520, 680042496)
(2223261768, 306713160, 680042496)
(2223261768, 406984770, 680042496)
(13421568, 1006648320, 680042496)
(13421568, 338170920, 680042496)
(13421568, 2516620800, 680042496)
(13421568, 344069250, 680042496)
(2286175368, 1006648320, 680042496)
(2286175368, 338170920, 680042496)
(2286175368, 2516620800, 680042496)
(2286175368, 344069250, 680042496)
(3222015168, 806105100, 680042496)
(3222015168, 405018660, 680042496)
(3222015168, 310645380, 680042496)
(3222015168, 2416349190, 680042496)
(1216644168, 806105100, 680042496)
(1216644168, 405018660, 680042496)
(1216644168, 310645380, 680042496)
(1216644168, 2416349190, 680042496)
(1717960704, 1352683680, 680042496)
(1717960704, 1509972480, 680042496)
(1717960704, 1342853130, 680042496)
(1145315874, 1352683680, 680042496)
(1145315874, 1509972480, 680042496)
(1145315874, 1342853130, 680042496)
(101081184, 817901760, 680042496)
(101081184, 2422247520, 680042496)
(101081184, 306713160, 680042496)
(101081184, 406984770, 680042496)
(606356034, 817901760, 680042496)
(606356034, 2422247520, 680042496)
(606356034, 306713160, 680042496)
(606356034, 406984770, 680042496)
(6710784, 1006648320, 680042496)
(6710784, 338170920, 680042496)
(6710784, 2516620800, 680042496)
(6710784, 344069250, 680042496)
(574899234, 1006648320, 680042496)
(574899234, 338170920, 680042496)
(574899234, 2516620800, 680042496)
(574899234, 344069250, 680042496)
(1611007584, 806105100, 680042496)
(1611007584, 405018660, 680042496)
(1611007584, 310645380, 680042496)
(1611007584, 2416349190, 680042496)
(1109664834, 806105100, 680042496)
(1109664834, 405018660, 680042496)
(1109664834, 310645380, 680042496)
(1109664834, 2416349190, 680042496)
(15790080, 1010565120, 680042496)
(15790080, 336865320, 680042496)
(15790080, 2526412800, 680042496)
(15790080, 336888450, 680042496)
(2689618080, 1010565120, 680042496)
(2689618080, 336865320, 680042496)
(2689618080, 2526412800, 680042496)
(2689618080, 336888450, 680042496)
(3224383680, 808455180, 680042496)
(3224383680, 404235300, 680042496)
(3224383680, 303203460, 680042496)
(3224383680, 2425357830, 680042496)
(1620086880, 808455180, 680042496)
(1620086880, 404235300, 680042496)
(1620086880, 303203460, 680042496)
(1620086880, 2425357830, 680042496)
(5921280, 1010565120, 680042496)
(5921280, 336865320, 680042496)
(5921280, 2526412800, 680042496)
(5921280, 336888450, 680042496)
(173035530, 1010565120, 680042496)
(173035530, 336865320, 680042496)
(173035530, 2526412800, 680042496)
(173035530, 336888450, 680042496)
(1209143880, 808455180, 680042496)
(1209143880, 404235300, 680042496)
(1209143880, 303203460, 680042496)
(1209143880, 2425357830, 680042496)
(1108875330, 808455180, 680042496)
(1108875330, 404235300, 680042496)
(1108875330, 303203460, 680042496)
(1108875330, 2425357830, 680042496)
(251719680, 869007360, 680042496)
(251719680, 289677960, 680042496)
(251719680, 2573598720, 680042496)
(251719680, 289703970, 680042496)
(2768263680, 869007360, 680042496)
(2768263680, 289677960, 680042496)
(2768263680, 2573598720, 680042496)
(2768263680, 289703970, 680042496)
(3271572480, 855638220, 680042496)
(3271572480, 294134340, 680042496)
(3271572480, 287475780, 680042496)
(3271572480, 2566914150, 680042496)
(1761646080, 855638220, 680042496)
(1761646080, 294134340, 680042496)
(1761646080, 287475780, 680042496)
(1761646080, 2566914150, 680042496)
(84562080, 869007360, 680042496)
(84562080, 289677960, 680042496)
(84562080, 2573598720, 680042496)
(84562080, 289703970, 680042496)
(94392330, 869007360, 680042496)
(94392330, 289677960, 680042496)
(94392330, 2573598720, 680042496)
(94392330, 289703970, 680042496)
(1099043880, 855638220, 680042496)
(1099043880, 294134340, 680042496)
(1099043880, 287475780, 680042496)
(1099043880, 2566914150, 680042496)
(1093145730, 855638220, 680042496)
(1093145730, 294134340, 680042496)
(1093145730, 287475780, 680042496)
(1093145730, 2566914150, 680042496)
(251658480, 3275489280, 680042496)
(251658480, 1091863080, 680042496)
(251658480, 1771438080, 680042496)
(251658480, 1091840130, 680042496)
(94374480, 3275489280, 680042496)
(94374480, 1091863080, 680042496)
(94374480, 1771438080, 680042496)
(94374480, 1091840130, 680042496)
(62917680, 53526540, 680042496)
(62917680, 2165850660, 680042496)
(62917680, 554846340, 680042496)
(62917680, 160456710, 680042496)
(157288080, 53526540, 680042496)
(157288080, 2165850660, 680042496)
(157288080, 554846340, 680042496)
(157288080, 160456710, 680042496)
(84582480, 3275489280, 680042496)
(84582480, 1091863080, 680042496)
(84582480, 1771438080, 680042496)
(84582480, 1091840130, 680042496)
(2768240730, 3275489280, 680042496)
(2768240730, 1091863080, 680042496)
(2768240730, 1771438080, 680042496)
(2768240730, 1091840130, 680042496)
(2168595480, 53526540, 680042496)
(2168595480, 2165850660, 680042496)
(2168595480, 554846340, 680042496)
(2168595480, 160456710, 680042496)
(558400530, 53526540, 680042496)
(558400530, 2165850660, 680042496)
(558400530, 554846340, 680042496)
(558400530, 160456710, 680042496)
